LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,Anomaly
1641,-,1131567118,2005.11.09,tbird-sm1,Nov,9,12:11:58,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1642,-,1131567119,2005.11.09,cn1014,Nov,9,12:11:59,cn1014/cn1014,ntpd,19389.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1643,-,1131567121,2005.11.09,tbird-admin1,Nov,9,12:12:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1644,-,1131567122,2005.11.09,tbird-admin1,Nov,9,12:12:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1645,-,1131567122,2005.11.09,tbird-admin1,Nov,9,12:12:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1646,-,1131567123,2005.11.09,cn730,Nov,9,12:12:03,cn730/cn730,ntpd,28778.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1647,-,1131567123,2005.11.09,cn989,Nov,9,12:12:03,cn989/cn989,ntpd,2256.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1648,-,1131567124,2005.11.09,cn967,Nov,9,12:12:04,cn967/cn967,ntpd,19908.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1649,-,1131567124,2005.11.09,tbird-admin1,Nov,9,12:12:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1650,-,1131567124,2005.11.09,tbird-admin1,Nov,9,12:12:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1651,-,1131567125,2005.11.09,cn591,Nov,9,12:12:05,cn591/cn591,ntpd,17957.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1652,-,1131567126,2005.11.09,bn503,Nov,9,12:12:06,bn503/bn503,ntpd,29348.0,"synchronized to 10.100.12.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1653,-,1131567126,2005.11.09,tbird-admin1,Nov,9,12:12:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1654,-,1131567128,2005.11.09,tbird-sm1,Nov,9,12:12:08,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1655,-,1131567129,2005.11.09,tbird-admin1,Nov,9,12:12:09,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1656,-,1131567131,2005.11.09,dn669,Nov,9,12:12:11,dn669/dn669,ntpd,504.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1657,-,1131567132,2005.11.09,cn5,Nov,9,12:12:12,cn5/cn5,ntpd,14426.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1658,-,1131567132,2005.11.09,tbird-admin1,Nov,9,12:12:12,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1659,-,1131567132,2005.11.09,tbird-sm1,Nov,9,12:12:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,1.0
1660,-,1131567132,2005.11.09,tbird-sm1,Nov,9,12:12:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1661,-,1131567133,2005.11.09,tbird-admin1,Nov,9,12:12:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1662,-,1131567135,2005.11.09,bn62,Nov,9,12:12:15,bn62/bn62,ntpd,22043.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1663,-,1131567136,2005.11.09,bn801,Nov,9,12:12:16,bn801/bn801,ntpd,23830.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1664,-,1131567136,2005.11.09,tbird-admin1,Nov,9,12:12:16,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1665,-,1131567136,2005.11.09,tbird-admin1,Nov,9,12:12:16,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1666,-,1131567137,2005.11.09,tbird-admin1,Nov,9,12:12:17,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1667,-,1131567139,2005.11.09,cn948,Nov,9,12:12:19,cn948/cn948,ntpd,29836.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1668,-,1131567139,2005.11.09,tbird-admin1,Nov,9,12:12:19,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1669,-,1131567140,2005.11.09,bn293,Nov,9,12:12:20,bn293/bn293,ntpd,24101.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1670,-,1131567140,2005.11.09,tbird-admin1,Nov,9,12:12:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1671,-,1131567140,2005.11.09,tbird-admin1,Nov,9,12:12:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1672,-,1131567141,2005.11.09,tbird-admin1,Nov,9,12:12:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1673,-,1131567141,2005.11.09,tbird-admin1,Nov,9,12:12:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1674,-,1131567141,2005.11.09,tbird-admin1,Nov,9,12:12:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1675,-,1131567142,2005.11.09,tbird-admin1,Nov,9,12:12:22,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1676,-,1131567142,2005.11.09,tbird-sm1,Nov,9,12:12:22,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1677,-,1131567143,2005.11.09,tbird-admin1,Nov,9,12:12:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1678,-,1131567144,2005.11.09,cn11,Nov,9,12:12:24,cn11/cn11,ntpd,12749.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1679,-,1131567144,2005.11.09,tbird-admin1,Nov,9,12:12:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1680,-,1131567144,2005.11.09,tbird-admin1,Nov,9,12:12:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1681,-,1131567145,2005.11.09,tbird-admin1,Nov,9,12:12:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1682,-,1131567146,2005.11.09,dn234,Nov,9,12:12:26,dn234/dn234,ntpd,11132.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1683,-,1131567146,2005.11.09,tbird-admin1,Nov,9,12:12:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1684,-,1131567146,2005.11.09,tbird-sm1,Nov,9,12:12:26,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,1.0
1685,-,1131567146,2005.11.09,tbird-sm1,Nov,9,12:12:26,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1686,-,1131567148,2005.11.09,bn547,Nov,9,12:12:28,bn547/bn547,ntpd,32225.0,"synchronized to 10.100.14.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1687,-,1131567148,2005.11.09,tbird-admin1,Nov,9,12:12:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1688,-,1131567148,2005.11.09,tbird-admin1,Nov,9,12:12:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1689,-,1131567150,2005.11.09,tbird-admin1,Nov,9,12:12:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1690,-,1131567151,2005.11.09,tbird-admin1,Nov,9,12:12:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1691,-,1131567152,2005.11.09,dn637,Nov,9,12:12:32,dn637/dn637,ntpd,1218.0,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1692,-,1131567152,2005.11.09,tbird-admin1,Nov,9,12:12:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1693,-,1131567153,2005.11.09,cn468,Nov,9,12:12:33,cn468/cn468,ntpd,15480.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1694,-,1131567153,2005.11.09,tbird-admin1,Nov,9,12:12:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1695,-,1131567155,2005.11.09,tbird-admin1,Nov,9,12:12:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1696,-,1131567156,2005.11.09,dn678,Nov,9,12:12:36,dn678/dn678,ntpd,1567.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1697,-,1131567156,2005.11.09,tbird-sm1,Nov,9,12:12:36,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1698,-,1131567158,2005.11.09,bn1010,Nov,9,12:12:38,bn1010/bn1010,ntpd,15508.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1699,-,1131567158,2005.11.09,bn181,Nov,9,12:12:38,bn181/bn181,ntpd,22064.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1700,-,1131567158,2005.11.09,cn765,Nov,9,12:12:38,cn765/cn765,ntpd,27990.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1701,-,1131567158,2005.11.09,tbird-admin1,Nov,9,12:12:38,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1702,-,1131567159,2005.11.09,bn10,Nov,9,12:12:39,bn10/bn10,ntpd,22328.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1703,-,1131567159,2005.11.09,tbird-admin1,Nov,9,12:12:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1704,-,1131567160,2005.11.09,bn810,Nov,9,12:12:40,bn810/bn810,ntpd,14397.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1705,-,1131567160,2005.11.09,tbird-sm1,Nov,9,12:12:40,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,1.0
1706,-,1131567160,2005.11.09,tbird-sm1,Nov,9,12:12:40,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1707,-,1131567161,2005.11.09,cn748,Nov,9,12:12:41,cn748/cn748,ntpd,29307.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1708,-,1131567161,2005.11.09,tbird-admin1,Nov,9,12:12:41,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1709,-,1131567164,2005.11.09,cn26,Nov,9,12:12:44,cn26/cn26,ntpd,30974.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1710,-,1131567164,2005.11.09,cn702,Nov,9,12:12:44,cn702/cn702,ntpd,19341.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1711,-,1131567165,2005.11.09,bn772,Nov,9,12:12:45,bn772/bn772,ntpd,3214.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1712,-,1131567165,2005.11.09,tbird-admin1,Nov,9,12:12:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1713,-,1131567165,2005.11.09,tbird-admin1,Nov,9,12:12:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1714,-,1131567166,2005.11.09,tbird-admin1,Nov,9,12:12:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1715,-,1131567166,2005.11.09,tbird-admin1,Nov,9,12:12:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1716,-,1131567167,2005.11.09,tbird-admin1,Nov,9,12:12:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1717,-,1131567168,2005.11.09,bn312,Nov,9,12:12:48,bn312/bn312,ntpd,29740.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1718,-,1131567168,2005.11.09,tbird-admin1,Nov,9,12:12:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1719,-,1131567169,2005.11.09,cn884,Nov,9,12:12:49,cn884/cn884,ntpd,32661.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1720,-,1131567169,2005.11.09,tbird-admin1,Nov,9,12:12:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1721,-,1131567170,2005.11.09,cn720,Nov,9,12:12:50,cn720/cn720,ntpd,27541.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1722,-,1131567170,2005.11.09,tbird-admin1,Nov,9,12:12:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1723,-,1131567170,2005.11.09,tbird-admin1,Nov,9,12:12:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1724,-,1131567170,2005.11.09,tbird-sm1,Nov,9,12:12:50,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1725,-,1131567171,2005.11.09,tbird-admin1,Nov,9,12:12:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1726,-,1131567172,2005.11.09,tbird-admin1,Nov,9,12:12:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1727,-,1131567173,2005.11.09,tbird-admin1,Nov,9,12:12:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1728,-,1131567174,2005.11.09,tbird-admin1,Nov,9,12:12:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1729,-,1131567174,2005.11.09,tbird-sm1,Nov,9,12:12:54,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,1.0
1730,-,1131567174,2005.11.09,tbird-sm1,Nov,9,12:12:54,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1731,-,1131567175,2005.11.09,tbird-admin1,Nov,9,12:12:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1732,-,1131567175,2005.11.09,tbird-admin1,Nov,9,12:12:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1733,-,1131567177,2005.11.09,cn144,Nov,9,12:12:57,cn144/cn144,ntpd,27745.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1734,-,1131567177,2005.11.09,cn205,Nov,9,12:12:57,cn205/cn205,ntpd,20490.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1735,-,1131567177,2005.11.09,tbird-admin1,Nov,9,12:12:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1736,-,1131567177,2005.11.09,tbird-admin1,Nov,9,12:12:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1737,-,1131567177,2005.11.09,tbird-admin1,Nov,9,12:12:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1738,-,1131567178,2005.11.09,bn911,Nov,9,12:12:58,bn911/bn911,ntpd,24230.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1739,-,1131567179,2005.11.09,cn257,Nov,9,12:12:59,cn257/cn257,ntpd,11354.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1740,-,1131567179,2005.11.09,tbird-admin1,Nov,9,12:12:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1741,-,1131567179,2005.11.09,tbird-admin1,Nov,9,12:12:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1742,-,1131567180,2005.11.09,tbird-admin1,Nov,9,12:13:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1743,-,1131567181,2005.11.09,cn598,Nov,9,12:13:01,cn598/cn598,ntpd,18790.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1744,-,1131567182,2005.11.09,tbird-admin1,Nov,9,12:13:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1745,-,1131567184,2005.11.09,cn163,Nov,9,12:13:04,cn163/cn163,ntpd,10165.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1746,-,1131567184,2005.11.09,tbird-admin1,Nov,9,12:13:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1747,-,1131567184,2005.11.09,tbird-sm1,Nov,9,12:13:04,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1748,-,1131567185,2005.11.09,dn869,Nov,9,12:13:05,dn869/dn869,ntpd,3153.0,"synchronized to 10.100.30.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1749,-,1131567185,2005.11.09,tbird-admin1,Nov,9,12:13:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1750,-,1131567186,2005.11.09,bn401,Nov,9,12:13:06,bn401/bn401,ntpd,28876.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1751,-,1131567186,2005.11.09,cn406,Nov,9,12:13:06,cn406/cn406,ntpd,17522.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1752,-,1131567186,2005.11.09,cn684,Nov,9,12:13:06,cn684/cn684,ntpd,19346.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
